customer_id,treatment,contract_value_per_month,contract_duration_months,feature_usage_count,days_since_last_login,api_calls_30d,seats_purchased,seats_active,support_tickets,csat_score,industry,company_size,integrations_enabled,onboarding_completed,churned
B2B00295,0,99,7,22,10,7656,250,117,2,87.31934607498894,Finance,51-200,2,1,0
B2B00296,0,199,24,28,16,21,25,24,2,81.11217441761562,Retail,1000+,4,1,0
B2B00297,0,199,18,26,12,190,5,4,3,94.49563906084602,Retail,11-50,1,0,0
B2B00298,0,99,4,23,2,118,10,8,0,85.0666960897349,Technology,1000+,3,1,0
B2B00299,0,99,1,33,1,10,50,42,2,82.63620872259419,Retail,1-10,5,0,0
B2B00300,0,4999,11,25,2,56,10,4,3,67.83138754054569,Healthcare,201-1000,2,1,0
B2B00301,0,199,4,23,10,7,10,8,4,94.29581597881652,Other,1000+,1,1,0
B2B00302,1,99,7,28,4,3362,5,2,0,90.86060863263215,Finance,1-10,1,1,0
B2B00303,0,999,19,23,4,146,10,5,1,82.18337037461238,Finance,11-50,2,1,0
B2B00304,0,199,10,14,1,111,10,8,4,79.85981713587822,Healthcare,201-1000,1,1,0
B2B00305,1,99,3,35,4,138,10,9,0,74.25737308488861,Technology,51-200,4,1,0
B2B00306,1,199,13,32,2,106,100,88,2,72.66252420635786,Finance,1-10,1,1,0
B2B00307,0,499,11,15,10,37,5,3,6,82.96413093840775,Finance,1-10,4,1,0
B2B00308,0,499,35,25,0,202,10,7,2,85.87706231590703,Finance,51-200,2,0,0
B2B00309,0,199,8,35,25,950,10,6,1,80.85749273951713,Technology,201-1000,1,1,0
B2B00310,0,99,4,21,24,209,25,11,0,67.98431340723289,Technology,1-10,3,0,0
B2B00311,0,199,23,17,10,140,5,2,0,88.66163601334688,Retail,11-50,0,0,0
B2B00312,0,999,3,23,0,5,5,4,0,72.15348643416716,Technology,1-10,2,1,0
B2B00313,1,999,9,24,18,61,10,4,2,87.34468380263274,Healthcare,1-10,3,1,0
B2B00314,0,1999,6,30,5,104,10,4,0,83.34618980783473,Other,1-10,0,1,0
B2B00315,0,199,11,24,3,41,10,7,0,70.52662297465311,Other,11-50,1,1,0
B2B00316,0,999,16,24,0,2,5,3,4,75.97241094991708,Other,11-50,0,1,0
B2B00317,0,4999,6,29,25,154,10,7,1,85.16377968384239,Finance,11-50,2,1,0
B2B00318,0,99,5,25,1,396,100,72,0,84.4739740472699,Finance,1-10,3,1,1
B2B00319,0,499,10,28,10,480,5,2,1,81.85727824899193,Retail,1-10,3,1,0
B2B00320,0,499,12,24,4,10,100,66,4,84.82723841304288,Other,51-200,0,1,0
B2B00321,0,99,20,27,1,3059,10,6,2,77.4961847342142,Retail,11-50,0,1,0
B2B00322,0,499,12,21,4,76,5,2,2,88.58681136502139,Other,1-10,3,1,0
B2B00323,0,499,3,29,2,109,5,2,0,59.729537136210254,Finance,1000+,4,0,0
B2B00324,0,99,9,28,33,1495,100,54,3,63.19548037873643,Technology,51-200,2,0,0
B2B00325,0,499,9,21,7,148,5,2,0,39.62961156315841,Retail,1-10,2,0,0
B2B00326,0,99,31,23,0,3834,5,2,1,39.670425677358516,Retail,11-50,3,0,0
B2B00327,1,99,18,25,12,336,5,2,3,79.47659278610922,Finance,11-50,0,0,0
B2B00328,0,199,5,19,0,25,5,3,1,84.10300014738675,Finance,201-1000,2,1,0
B2B00329,0,199,12,19,1,85,25,24,1,88.10299888662905,Other,11-50,3,1,0
B2B00330,0,199,43,32,33,9,10,8,2,92.22944121135541,Retail,1-10,2,0,0
B2B00331,1,199,19,30,11,24,100,61,0,79.60128233515744,Other,201-1000,4,1,0
B2B00332,1,999,7,33,1,4041,50,36,0,63.54621613393901,Finance,11-50,2,0,0
B2B00333,0,1999,11,29,0,222,25,12,3,76.25766916796982,Retail,201-1000,1,1,0
B2B00334,0,99,12,35,4,66,5,4,0,95.56443555657219,Retail,51-200,3,1,0
B2B00335,0,99,25,16,2,730,25,15,3,68.93053005128962,Retail,201-1000,2,0,0
B2B00336,0,199,12,19,1,11,5,3,4,94.53670223941589,Finance,11-50,1,1,0
B2B00337,0,99,6,26,1,747,10,5,2,81.4639710171442,Healthcare,51-200,0,0,0
B2B00338,0,999,11,31,3,102,5,3,1,77.85791086085102,Healthcare,51-200,1,1,0
B2B00339,1,199,23,18,0,250,25,20,4,72.14118040971145,Finance,1000+,2,1,0
B2B00340,0,99,33,30,2,12,5,4,0,42.75533129374052,Other,51-200,2,0,0
B2B00341,0,1999,14,18,8,82,50,48,1,88.20974216341482,Healthcare,11-50,2,1,0
B2B00342,0,199,6,26,2,1846,10,8,0,85.48133581692689,Technology,51-200,4,0,0
B2B00343,0,99,14,28,5,291,25,16,2,72.2147733964273,Technology,11-50,0,1,0
B2B00344,1,99,5,22,5,5,50,20,1,64.90913593363143,Finance,1-10,0,1,0
B2B00345,1,499,23,34,23,29,5,2,3,83.2603807596051,Technology,1000+,2,1,0
B2B00346,0,99,17,17,5,71,5,3,1,74.17488446577511,Healthcare,51-200,1,1,0
B2B00347,0,999,9,23,8,20,100,62,1,36.41611647133618,Other,1-10,4,1,0
B2B00348,0,499,16,20,1,61055,5,4,0,74.01441320153208,Healthcare,51-200,1,1,0
B2B00349,0,99,2,15,10,93,5,3,3,60.81672733826643,Finance,201-1000,1,1,0
B2B00350,0,99,13,29,2,86,5,4,1,79.39455740561323,Other,51-200,0,1,0
B2B00351,0,99,5,29,9,197,50,40,2,84.54389716011602,Finance,11-50,2,1,0
B2B00352,0,4999,22,23,1,53,25,19,2,86.23859517209307,Finance,11-50,2,1,0
B2B00353,0,99,13,26,6,1189,25,12,1,66.96403170344772,Finance,11-50,3,0,0
B2B00354,1,199,9,24,2,94,10,6,6,85.72121050001653,Other,11-50,1,1,0
B2B00355,0,499,7,33,5,88,25,17,0,73.9490489970737,Finance,1000+,2,1,0
B2B00356,0,499,8,19,3,16,25,11,1,77.68616890980489,Technology,1-10,3,0,0
B2B00357,0,199,8,27,6,1041,5,3,1,59.79912323017199,Finance,1-10,0,0,0
B2B00358,0,99,12,23,3,5885,5,3,0,84.98375310808646,Retail,51-200,0,1,0
B2B00359,0,99,2,26,0,19,25,19,0,62.47046359685942,Retail,11-50,2,1,0
B2B00360,0,4999,23,24,9,7,25,14,2,89.80014178466371,Technology,51-200,3,0,0
B2B00361,1,199,45,28,2,63,5,2,1,90.73044739783647,Healthcare,11-50,3,0,0
B2B00362,1,1999,10,25,9,4,250,137,1,63.97708439700733,Other,51-200,2,1,0
B2B00363,1,499,30,29,2,414,25,11,2,97.00427899279393,Technology,51-200,1,0,0
B2B00364,1,199,8,17,2,43,50,25,3,82.48722331503232,Technology,11-50,2,1,0
B2B00365,0,199,9,33,6,72,25,24,2,79.02286169377096,Finance,1000+,3,1,0
B2B00366,0,99,5,24,1,19,25,24,3,94.58035457383274,Retail,11-50,2,1,0
B2B00367,0,199,1,27,7,814,10,6,0,61.876594739856664,Finance,11-50,2,1,0
B2B00368,1,499,4,22,8,632,25,15,0,64.61314886759885,Retail,11-50,1,1,0
B2B00369,0,499,3,28,0,59,5,2,2,57.23921451762216,Healthcare,1-10,2,1,0
B2B00370,0,1999,3,25,3,413,5,2,0,65.31902455503817,Finance,1-10,5,0,0
B2B00371,1,499,26,20,6,119,5,4,2,87.43311204358679,Finance,51-200,3,0,0
B2B00372,0,1999,21,23,5,43,10,5,2,78.54796375536242,Retail,201-1000,1,1,0
B2B00373,0,1999,7,25,8,13,5,3,0,88.98210782889946,Healthcare,1000+,2,1,0
B2B00374,0,199,19,32,7,3004,10,4,1,41.42326563566992,Technology,51-200,2,1,0
B2B00375,0,99,11,28,10,2198,100,86,3,82.7303318398398,Finance,11-50,2,1,0
B2B00376,0,199,15,19,7,40,5,2,1,71.50765477511541,Other,11-50,2,1,0
B2B00377,0,1999,5,19,14,32,5,2,1,55.953727988266564,Retail,11-50,2,0,0
B2B00378,1,199,16,27,4,304,25,13,0,81.61213312496692,Finance,51-200,5,0,0
B2B00379,0,199,6,23,2,584,5,4,3,65.62167331343396,Other,11-50,5,1,0
B2B00380,0,499,11,21,6,27,10,6,2,85.0041138166432,Finance,11-50,0,0,0
B2B00381,1,99,8,28,2,42,100,73,0,35.85439770004148,Technology,201-1000,0,1,0
B2B00382,0,999,11,27,1,26,5,2,0,48.92951417018353,Other,11-50,2,1,0
B2B00383,0,499,3,17,9,954,10,6,1,96.04625876310834,Retail,11-50,1,1,0
B2B00384,1,4999,12,28,4,179,100,83,5,65.21559598481672,Other,11-50,2,0,0
B2B00385,0,99,5,25,1,190,10,5,2,89.64547924779235,Finance,201-1000,3,1,0
B2B00386,0,199,17,12,8,3374,50,25,1,77.22561055072025,Other,11-50,0,0,0
B2B00387,0,4999,9,31,31,201,25,14,1,71.35361567001442,Finance,1-10,1,1,0
B2B00388,0,499,21,30,1,17,10,9,0,81.71591877927087,Other,1000+,3,1,0
B2B00389,1,499,40,23,0,26,10,4,1,59.69851634583729,Technology,51-200,1,1,0
B2B00390,1,199,11,25,3,708,10,4,4,70.99651096928287,Other,201-1000,4,1,0
B2B00391,0,99,28,37,5,20,5,4,0,92.63556829186724,Finance,11-50,0,1,0
B2B00392,0,199,16,19,0,679,5,2,0,99.28051285460836,Technology,11-50,1,1,0
B2B00393,1,1999,29,31,3,145,50,39,3,78.1877240919508,Finance,1000+,3,1,0
B2B00394,0,199,6,28,11,59,5,3,2,79.9639335230997,Finance,11-50,2,0,0
B2B00395,0,99,9,30,7,5,100,91,0,55.44064200930377,Retail,1000+,3,1,0
B2B00396,0,499,8,19,2,185,250,111,0,78.3948191074213,Retail,11-50,2,0,0
B2B00397,0,99,7,19,7,425,5,2,2,66.13018570369078,Healthcare,51-200,0,0,0
B2B00398,0,99,10,21,2,50,10,4,1,91.33037995737115,Healthcare,51-200,2,1,0
B2B00399,0,99,12,35,18,57,10,5,1,84.17633979915404,Healthcare,11-50,5,0,0
B2B00400,0,499,11,20,2,3186,25,21,0,98.80489427341747,Retail,1-10,2,1,0
B2B00401,0,499,15,25,14,2,10,7,0,51.45363638419022,Healthcare,1000+,0,1,0
B2B00402,0,999,18,23,10,863,5,4,2,57.876722463432415,Retail,11-50,2,1,0
B2B00403,0,99,17,29,8,128,5,2,2,85.7111040314499,Other,51-200,1,1,0
B2B00404,0,199,2,26,11,2,25,23,4,77.37575697690994,Other,11-50,1,0,0
B2B00405,0,199,22,29,5,144,5,2,1,78.62238300613656,Retail,51-200,2,1,0
B2B00406,0,199,13,25,8,401,5,4,0,76.76818806520399,Healthcare,1-10,2,1,0
B2B00407,1,199,26,22,1,352,10,9,0,60.55184173204101,Healthcare,51-200,2,1,0
B2B00408,0,4999,17,24,1,8092,5,2,1,75.283099106504,Healthcare,11-50,2,1,0
B2B00409,0,199,13,29,3,2267,25,11,0,59.347356031336176,Technology,1000+,0,1,0
B2B00410,1,499,6,21,10,537,5,3,5,84.77759083364293,Healthcare,51-200,1,1,0
B2B00411,0,4999,12,32,22,174,25,23,4,93.21626927091164,Finance,11-50,3,0,0
B2B00412,0,199,3,27,4,47,5,2,1,67.39316419050498,Healthcare,1000+,2,1,0
B2B00413,0,99,2,22,5,317,5,2,0,65.03810800866412,Healthcare,11-50,4,1,0
B2B00414,1,4999,12,28,23,66,5,2,4,70.11779958945479,Finance,1-10,4,1,0
B2B00415,0,99,8,20,14,67,10,4,4,88.06398346544209,Technology,1-10,1,1,0
B2B00416,0,99,2,23,8,130,25,15,2,74.7284670113269,Other,1-10,3,1,0
B2B00417,0,999,8,25,0,9,10,9,2,67.80093064545511,Technology,1000+,5,1,0
B2B00418,0,199,12,37,22,46,25,24,2,63.610689329448,Retail,201-1000,1,0,0
B2B00419,0,199,8,30,2,1900,100,72,0,74.05086856587837,Healthcare,51-200,3,1,0
B2B00420,0,999,12,26,3,223,5,2,2,75.67505512453357,Healthcare,51-200,0,1,0
B2B00421,0,499,17,17,14,19,10,9,5,39.374231588597475,Finance,1000+,3,1,0
B2B00422,0,999,5,35,0,89,10,9,2,92.64382282868237,Other,1-10,2,1,0
B2B00423,0,999,12,28,5,2704,5,2,1,66.31388705650193,Retail,11-50,3,1,0
B2B00424,1,99,9,26,15,220,10,7,1,82.72348190057889,Retail,201-1000,1,1,0
B2B00425,0,499,5,27,11,78,5,3,1,84.95361082933545,Healthcare,201-1000,2,1,0
B2B00426,0,99,24,20,2,959,5,2,2,82.03166073839401,Technology,201-1000,2,1,0
B2B00427,0,1999,5,26,15,692,5,3,2,92.90938577105231,Healthcare,1000+,1,1,0
B2B00428,0,99,3,30,11,215,10,4,0,84.76110332326066,Other,201-1000,3,1,0
B2B00429,0,499,12,20,1,185,25,18,1,57.409408488810165,Technology,51-200,0,1,0
B2B00430,0,499,1,25,7,79,50,44,2,85.03858861424608,Healthcare,1-10,1,1,0
B2B00431,1,99,21,22,2,144,5,2,1,66.36983690289682,Healthcare,51-200,3,1,0
B2B00432,0,499,21,20,1,166,5,3,6,83.79508748031377,Retail,11-50,1,1,0
B2B00433,0,99,5,23,45,463,25,15,1,66.6617017579864,Finance,51-200,0,1,0
B2B00434,1,99,2,30,15,144,250,200,2,88.40194101930197,Healthcare,11-50,2,1,0
B2B00435,0,199,1,21,10,66,25,20,0,86.12249426907049,Finance,51-200,2,0,0
B2B00436,0,199,7,20,0,187,5,3,2,77.56045289126537,Other,201-1000,1,1,0
B2B00437,1,999,9,24,17,1455,5,2,1,83.17040739407784,Finance,1-10,3,1,0
B2B00438,1,199,5,20,21,117,5,3,5,88.31075520944441,Finance,201-1000,3,1,0
B2B00439,0,199,9,23,10,13,25,14,0,83.68588090670843,Healthcare,1000+,1,0,0
B2B00440,0,99,19,24,11,5177,100,88,3,77.16160861443429,Finance,51-200,1,1,0
B2B00441,0,99,15,27,1,56,25,24,3,82.98936510641204,Retail,1000+,1,1,0
B2B00442,0,99,16,17,6,1608,5,3,3,71.40916551766598,Finance,1000+,3,1,0
B2B00443,0,99,5,26,4,8,5,4,1,90.44076089811036,Retail,1-10,3,1,0
B2B00444,0,99,5,30,10,77,10,6,1,85.49421901933067,Other,1000+,1,1,0
B2B00445,0,99,6,29,2,136,25,19,4,81.50381542101493,Technology,51-200,3,1,0
B2B00446,0,499,2,31,1,206,5,2,3,90.47897315636227,Finance,1-10,1,1,0
B2B00447,0,99,31,27,1,227,5,4,3,67.29467742600346,Technology,11-50,2,0,0
B2B00448,0,999,6,23,11,113,5,4,0,77.73718121267214,Retail,1000+,2,1,0
B2B00449,0,999,13,21,2,47,5,3,6,56.147560515694614,Healthcare,11-50,2,0,0
B2B00450,0,499,18,23,1,26,5,4,0,82.61646272265024,Technology,1-10,1,1,0
B2B00451,0,499,10,21,8,1176,25,16,0,75.28181503473205,Healthcare,11-50,1,1,0
B2B00452,1,199,12,24,6,41,10,5,4,91.27531478862382,Finance,1-10,3,1,0
B2B00453,0,99,5,27,3,832,50,24,5,63.04616462883308,Other,1-10,3,1,0
B2B00454,0,499,5,30,0,983,5,4,4,77.02974829722916,Healthcare,11-50,1,1,0
B2B00455,0,999,13,21,0,172,10,8,0,88.34076602823883,Healthcare,1-10,0,0,0
B2B00456,0,199,8,22,9,87,10,9,2,68.00671446031889,Retail,11-50,2,1,0
B2B00457,0,99,14,24,2,14,5,2,0,80.79661303228076,Other,11-50,3,1,0
B2B00458,1,199,6,18,7,182,5,2,1,64.40289822846991,Retail,51-200,2,0,0
B2B00459,0,499,22,22,0,336,5,3,0,64.16287469945675,Retail,1-10,0,0,0
B2B00460,0,99,13,25,13,117,10,9,0,72.88142855595868,Technology,1000+,0,1,0
B2B00461,0,99,13,28,2,44,5,4,0,76.79235023722613,Finance,11-50,0,1,0
B2B00462,0,99,3,28,9,91,5,2,6,95.52392674418681,Technology,1-10,4,1,0
B2B00463,0,499,14,18,10,4067,100,80,1,94.60464667998862,Other,51-200,2,1,0
B2B00464,0,199,25,27,1,6,5,3,2,71.56795450059923,Finance,51-200,4,1,0
B2B00465,1,99,46,26,1,115,10,6,1,80.20835248929994,Healthcare,1-10,1,1,0
B2B00466,0,199,4,28,32,75,10,6,1,96.07599186339706,Technology,201-1000,1,1,0
B2B00467,1,99,11,25,3,129,10,9,1,78.38013424872044,Other,11-50,3,1,0
B2B00468,0,499,2,25,0,390,5,3,0,77.5085699958725,Technology,1-10,2,1,0
B2B00469,0,999,4,21,1,816,5,2,1,86.99123088896889,Retail,201-1000,0,1,0
B2B00470,0,99,1,32,12,13,5,3,2,62.607684091271665,Finance,51-200,1,1,0
B2B00471,1,199,10,28,4,15,50,45,5,86.1863731416674,Healthcare,201-1000,0,1,0
B2B00472,1,499,3,32,5,402,100,74,3,80.68775831424972,Finance,11-50,2,1,0
B2B00473,1,1999,16,19,4,247,5,4,1,90.23121348625392,Retail,1-10,1,1,0
B2B00474,0,199,16,21,3,326,5,4,2,72.45979213860709,Finance,1-10,1,1,0
B2B00475,0,999,7,20,14,101,5,2,2,74.46958111862784,Retail,11-50,1,1,0
B2B00476,0,499,12,22,1,248,10,5,5,58.57147974340722,Other,1-10,2,0,0
B2B00477,0,99,37,20,0,88,10,9,1,51.526206211137946,Finance,1000+,0,1,0
B2B00478,0,499,23,27,0,41,25,22,0,79.24586519749055,Other,51-200,1,1,0
B2B00479,0,99,11,26,1,709,5,3,1,59.99871107007113,Retail,51-200,0,1,0
B2B00480,0,999,17,21,2,612,25,24,3,64.35223345224863,Technology,51-200,2,1,0
B2B00481,0,499,2,25,2,3371,10,4,1,62.04270889384556,Other,51-200,0,1,0
B2B00482,1,99,6,23,13,1028,5,4,2,89.61069975569986,Healthcare,1-10,2,1,0
B2B00483,1,499,25,28,0,1257,5,3,0,78.98568979193071,Other,51-200,1,0,0
B2B00484,0,499,1,22,0,55,5,3,1,70.09337882724058,Finance,1000+,3,1,0
B2B00485,1,999,2,17,15,170,5,2,2,77.27914162375694,Retail,51-200,4,1,0
B2B00486,0,199,7,22,2,11426,10,4,3,73.45214375289646,Technology,51-200,3,1,1
B2B00487,1,99,13,19,11,2,50,22,1,93.7701401747129,Healthcare,51-200,0,0,0
B2B00488,0,99,3,24,9,913,25,10,3,59.76320214772672,Technology,11-50,1,0,0
B2B00489,0,499,13,29,2,983,10,5,0,73.95063273232093,Technology,11-50,1,1,0
B2B00490,0,99,2,22,16,1078,10,8,1,71.507219218095,Healthcare,11-50,2,1,0
B2B00491,1,199,15,27,2,24,25,20,1,87.05393113077072,Technology,1-10,1,0,0
B2B00492,0,199,6,29,6,66,25,14,2,58.681520663288964,Retail,1-10,2,0,0
B2B00493,0,1999,2,27,1,5997,10,6,1,99.02609063503719,Healthcare,11-50,1,1,0
B2B00494,0,499,4,33,5,284,5,4,2,77.19309018688266,Retail,1-10,2,1,0
B2B00495,0,99,9,31,12,7,5,3,3,89.94460827369,Finance,1000+,1,1,0
B2B00496,0,99,7,22,2,35,250,234,0,76.91335625199885,Other,1-10,2,1,0
B2B00497,0,499,6,23,1,180,10,9,6,84.71933661067807,Retail,201-1000,0,1,0
B2B00498,0,199,15,28,18,582,10,9,2,79.00749221427023,Retail,11-50,1,1,0
B2B00499,0,199,7,23,12,348,5,4,1,84.72155460482624,Other,51-200,0,1,0
B2B00500,0,99,4,30,1,589,5,2,1,82.57072419316637,Retail,51-200,3,1,0
B2B00501,0,999,7,18,9,294,5,2,5,93.7353645122695,Finance,51-200,2,0,0
B2B00502,0,199,5,31,7,12,5,4,0,65.60972917402312,Healthcare,201-1000,1,1,0
B2B00503,0,199,5,19,0,37,5,2,1,49.971089490512284,Retail,11-50,2,0,0
B2B00504,0,999,27,21,3,3454,100,98,3,81.82941373566784,Finance,51-200,2,1,0
B2B00505,0,99,11,30,24,12,5,3,2,77.02565138598169,Finance,1-10,4,0,0
B2B00506,0,999,11,24,10,3044,10,6,6,87.75543136396122,Healthcare,1-10,1,1,0
B2B00507,0,999,20,22,15,32,250,171,1,88.92307538405966,Finance,1000+,1,1,0
B2B00508,0,499,1,22,25,676,25,20,0,72.67081199547974,Other,1000+,1,1,0
B2B00509,1,99,9,22,5,7,10,8,4,76.05803639912548,Other,51-200,1,1,0
B2B00510,1,99,16,24,33,254,5,4,2,71.7459234185746,Technology,51-200,0,1,0
B2B00511,1,999,17,21,0,4003,50,33,0,71.83939374802156,Finance,1-10,4,1,0
B2B00512,0,199,4,32,1,343,25,11,1,72.02270438605902,Technology,1000+,3,1,0
B2B00513,0,1999,43,26,0,376,10,6,2,74.0276345800948,Finance,201-1000,3,1,0
B2B00514,0,4999,40,25,2,2280,5,2,1,65.61365064766336,Other,1-10,3,1,0
B2B00515,0,99,17,27,2,941,5,4,1,80.80252398438715,Healthcare,1-10,1,0,0
B2B00516,0,1999,18,23,12,3,25,14,1,94.91515704497006,Other,201-1000,1,1,0
B2B00517,0,99,19,25,24,23,10,8,1,84.81460988457845,Other,11-50,4,1,0
B2B00518,0,99,14,31,0,137,5,3,0,86.94541068185845,Technology,1-10,1,0,0
B2B00519,1,99,10,25,4,43,5,2,3,78.50924626070588,Retail,1000+,0,1,0
B2B00520,0,1999,15,27,6,29,5,4,0,61.407049945744696,Technology,1000+,0,1,0
B2B00521,0,999,8,31,6,594,50,26,3,77.96957387286366,Finance,1000+,2,1,0
B2B00522,0,1999,1,34,14,842,25,12,3,92.67247429215814,Other,11-50,0,1,0
B2B00523,0,199,13,18,3,639,5,4,0,58.965774715131424,Finance,1-10,0,1,0
B2B00524,1,199,9,24,17,22114,10,9,2,76.75273001894678,Other,51-200,5,1,0
B2B00525,0,999,14,27,20,22,25,10,1,69.97791048468976,Other,11-50,0,1,1
B2B00526,0,499,5,30,8,1,50,48,0,67.91372398346593,Technology,11-50,3,1,0
B2B00527,0,99,17,30,2,46,25,11,2,75.94446818408609,Retail,1-10,2,0,0
B2B00528,0,199,5,21,7,6,5,2,2,92.3931374541546,Finance,11-50,0,1,0
B2B00529,1,99,1,20,4,181,5,3,1,47.14849297827449,Finance,11-50,3,0,0
B2B00530,1,499,5,20,0,81,10,8,1,70.0146672806049,Healthcare,201-1000,2,1,0
B2B00531,0,199,35,24,1,89,5,4,2,86.36561885666413,Finance,11-50,1,1,0
B2B00532,0,499,12,21,16,17696,5,2,3,39.2695548735115,Technology,1-10,4,0,0
B2B00533,0,499,4,22,0,10,5,3,1,82.82322716719523,Healthcare,51-200,0,0,0
B2B00534,0,99,11,22,2,13,25,14,2,48.139064851554316,Technology,51-200,2,1,0
B2B00535,0,99,3,17,0,975,10,7,1,42.76656706535293,Technology,51-200,1,1,0
B2B00536,0,99,10,24,0,97,5,3,0,79.03068881393943,Technology,1000+,0,0,0
B2B00537,0,99,10,24,17,18,5,3,1,81.40482090888905,Other,51-200,1,0,0
B2B00538,0,99,6,26,26,51,5,3,2,55.28856089001951,Technology,11-50,0,1,0
B2B00539,0,99,4,27,5,576,10,8,0,74.25714001124508,Technology,11-50,1,0,0
B2B00540,0,999,11,32,1,64,10,6,0,93.94930643128694,Finance,201-1000,0,0,0
B2B00541,0,199,4,28,1,870,25,19,1,54.941738553707445,Retail,1-10,4,1,0
B2B00542,1,199,1,27,23,8,25,24,2,80.36544493828085,Technology,1000+,2,1,0
B2B00543,0,199,19,27,9,6376,5,4,1,76.24693880685001,Retail,11-50,0,1,0
B2B00544,1,499,5,22,10,140,5,4,1,80.28951563415387,Other,11-50,6,1,0
B2B00545,0,999,42,29,5,1672,100,74,1,81.1554321915557,Finance,11-50,0,1,0
B2B00546,0,199,9,18,5,28,5,2,4,88.77885381271895,Finance,1-10,0,1,0
B2B00547,1,199,6,19,0,2245,5,3,1,95.44441905995124,Healthcare,11-50,3,1,0
B2B00548,0,199,11,24,2,115,10,4,3,93.03943996263692,Technology,11-50,3,1,0
B2B00549,0,99,12,27,9,463,50,47,4,80.23245202935809,Finance,11-50,2,1,0
B2B00550,0,999,5,31,1,1,5,3,2,89.34408377148065,Healthcare,1000+,2,1,0
B2B00551,0,1999,28,25,6,70,25,10,2,56.55730596258679,Healthcare,11-50,3,1,0
B2B00552,0,499,2,28,1,1789,5,4,0,69.1550977795474,Retail,51-200,2,0,0
B2B00553,1,99,7,24,0,21,10,9,1,55.751434166768455,Finance,1-10,3,0,0
B2B00554,1,1999,3,17,3,426,10,6,1,57.137672477508204,Finance,1000+,0,1,0
B2B00555,0,199,9,21,2,120,25,16,2,73.29904377038167,Healthcare,11-50,0,0,0
B2B00556,0,199,3,27,38,321,25,21,0,80.69097422440927,Technology,11-50,1,1,0
B2B00557,0,499,6,21,5,251,250,234,0,81.67108750132289,Technology,51-200,2,1,0
B2B00558,1,4999,11,23,5,281,50,29,1,78.16355718976027,Healthcare,51-200,1,1,0
B2B00559,0,499,27,34,2,250,100,67,4,74.27232583115084,Other,51-200,1,1,0
B2B00560,0,199,4,18,1,7,10,8,0,87.02687396218445,Finance,201-1000,3,1,0
B2B00561,0,999,7,21,0,32,5,4,3,87.88515428557463,Retail,11-50,0,1,0
B2B00562,0,99,9,27,23,1460,10,6,1,94.57473796641847,Finance,201-1000,2,1,0
B2B00563,0,1999,6,21,5,288,5,4,2,93.72540400635636,Retail,201-1000,2,1,0
B2B00564,0,4999,2,24,8,1931,5,2,2,60.21459147791233,Healthcare,51-200,1,0,0
B2B00565,0,499,3,24,9,91,5,4,2,89.8352985771713,Technology,51-200,1,1,0
B2B00566,0,499,7,30,3,1522,5,4,1,77.67157804884806,Finance,11-50,3,0,0
B2B00567,0,99,13,30,5,1427,50,28,1,77.76791667118368,Technology,1-10,2,1,0
B2B00568,1,999,5,26,2,1191,50,41,0,79.4088043308336,Healthcare,201-1000,2,1,0
B2B00569,0,99,7,17,1,2,5,4,0,76.66178753584708,Technology,11-50,1,0,0
B2B00570,0,99,21,21,5,24,10,5,1,96.69502459437892,Finance,51-200,3,1,0
B2B00571,0,199,11,30,0,2,10,6,3,93.77136576978751,Retail,11-50,1,0,0
B2B00572,1,199,12,21,0,4515,5,3,2,77.01514295696961,Healthcare,11-50,2,1,0
B2B00573,0,999,28,25,0,527,25,18,1,95.2430662896747,Technology,1000+,2,1,0
B2B00574,1,999,11,31,13,1722,5,3,2,88.72976398670625,Other,51-200,1,0,0
B2B00575,0,499,19,18,4,175,10,6,1,84.71794148295608,Healthcare,11-50,0,0,0
B2B00576,1,99,4,20,28,66,50,22,3,83.79829237232254,Other,11-50,2,0,0
B2B00577,0,499,11,21,0,2975,10,4,1,92.91519714245436,Other,51-200,3,1,0
B2B00578,0,999,17,20,16,136,5,3,0,63.38063606844282,Other,201-1000,2,1,0
B2B00579,1,199,10,28,0,87,5,2,1,78.36040569273868,Technology,1-10,0,1,0
B2B00580,1,199,16,23,21,98,10,5,0,93.61376070259507,Finance,51-200,1,1,0
B2B00581,0,199,16,14,1,14,5,3,2,57.329973942879185,Retail,11-50,3,1,0
B2B00582,1,499,8,30,16,1801,50,22,0,86.1407431229752,Finance,1-10,0,0,0
B2B00583,0,99,2,20,11,2426,5,2,0,98.7350625511404,Healthcare,1-10,6,1,0
B2B00584,1,99,17,27,4,49,10,8,2,92.61443328610646,Healthcare,1-10,3,1,0
B2B00585,1,499,7,22,2,38,5,4,0,98.90989310449079,Other,51-200,0,1,0
B2B00586,0,99,9,18,9,2,10,4,5,71.05409512181593,Healthcare,11-50,2,0,0
B2B00587,0,99,15,25,1,541,5,4,2,93.850410504509,Healthcare,1-10,3,1,0
B2B00588,0,999,13,24,7,688,25,16,3,68.59257951779449,Retail,1000+,1,0,0
B2B00589,0,499,3,23,12,333,50,24,2,95.76691163137167,Retail,51-200,1,0,0
B2B00590,0,199,16,27,25,243,10,9,0,77.29494263052248,Other,1000+,0,1,0
B2B00591,0,999,3,26,2,2,250,129,0,75.77705136345581,Finance,1000+,0,1,0
B2B00592,1,199,11,23,1,57,10,6,1,78.82747100618481,Retail,1000+,4,1,0
