mens,womens,recency,history,zip_code,newbie,channel,visit,conversion,spend
0,0,4,338.8613313909926,Urban,1,Phone,0,0,0.0
0,0,2,32.87764938839165,Suburban,0,Web,0,0,0.0
1,0,5,20.40490498966283,Rural,0,Web,0,0,0.0
0,1,8,112.14227116503478,Urban,0,Web,0,0,0.0
0,1,6,121.04809356949907,Urban,1,Phone,0,0,0.0
0,1,2,148.09625025092177,Urban,0,Multichannel,1,0,0.0
0,1,12,253.89417836153208,Suburban,0,Web,0,0,0.0
0,1,3,658.3373022236,Urban,1,Web,0,0,0.0
1,0,8,37.359626235893764,Urban,0,Web,0,0,0.0
1,0,10,360.7051510118107,Suburban,0,Multichannel,1,0,0.0
0,0,10,17.479388117202422,Urban,0,Multichannel,0,0,0.0
0,0,6,103.30030824460574,Suburban,0,Web,0,0,0.0
0,1,5,58.28037860335297,Suburban,0,Phone,0,0,0.0
0,1,2,308.2032663634678,Suburban,0,Phone,1,1,52.16198225627377
0,1,7,12.106175333332558,Suburban,1,Phone,0,0,0.0
1,0,1,432.30053424937074,Urban,0,Multichannel,1,0,0.0
0,1,6,1155.3914875475086,Rural,0,Phone,0,0,0.0
0,0,11,69.94145615337747,Suburban,0,Web,0,0,0.0
0,1,11,19.754047745135047,Suburban,0,Web,0,0,0.0
1,0,4,212.03083689269525,Urban,0,Multichannel,0,0,0.0
0,1,1,23.09406672906674,Suburban,0,Web,1,0,0.0
0,0,2,705.7582376206205,Rural,1,Multichannel,0,0,0.0
0,1,11,163.68200598818626,Urban,1,Multichannel,0,0,0.0
0,1,1,96.96991529553914,Rural,0,Phone,0,0,0.0
1,0,7,208.54035779562832,Urban,0,Multichannel,1,1,66.91359278462262
0,1,1,30.008999061084953,Suburban,0,Multichannel,0,0,0.0
0,0,3,2294.0305264183608,Suburban,0,Web,0,0,0.0
1,0,12,399.0143174740478,Rural,0,Web,0,0,0.0
0,0,11,809.98236735096,Suburban,0,Web,0,0,0.0
1,0,12,534.5835118066531,Rural,0,Web,0,0,0.0
0,0,5,1789.7833555277584,Rural,1,Phone,0,0,0.0
0,0,4,82.35831295900492,Urban,0,Phone,0,0,0.0
1,0,11,708.4777952495617,Suburban,0,Web,1,0,0.0
0,0,1,59.05186347203572,Suburban,1,Multichannel,0,0,0.0
0,0,3,653.0199376415597,Suburban,0,Multichannel,0,0,0.0
0,1,11,19.861600626810123,Suburban,0,Multichannel,0,0,0.0
1,0,2,30.51267862581918,Suburban,0,Multichannel,0,0,0.0
1,0,12,893.4767802271552,Suburban,0,Phone,1,0,0.0
0,1,10,35.18887694660336,Suburban,0,Multichannel,0,0,0.0
0,0,6,55.81524150181837,Urban,0,Web,0,0,0.0
0,1,1,149.88861485943758,Urban,0,Web,0,0,0.0
0,0,1,112.3217624681149,Suburban,0,Web,0,0,0.0
0,1,8,270.74560718857117,Urban,0,Web,0,0,0.0
1,0,1,87.05466000139225,Urban,0,Web,0,0,0.0
0,0,6,50.45637101796212,Suburban,0,Web,0,0,0.0
0,1,1,285.811200752725,Suburban,0,Web,0,0,0.0
1,0,2,114.27128246527904,Urban,0,Web,0,0,0.0
0,0,7,602.8400056855187,Urban,0,Web,0,0,0.0
0,1,7,176.30925221420472,Rural,0,Phone,0,0,0.0
0,0,1,466.24315229871036,Urban,1,Multichannel,0,0,0.0
0,0,1,69.0817317608387,Suburban,1,Multichannel,0,0,0.0
0,1,1,228.36694266741324,Suburban,0,Web,0,0,0.0
0,1,1,196.41258382830748,Rural,0,Web,0,0,0.0
0,1,2,67.29256438117767,Rural,0,Phone,1,1,17.114757757203606
1,0,3,126.81465308536498,Rural,0,Web,0,0,0.0
0,1,1,195.98585420389435,Suburban,0,Multichannel,0,0,0.0
1,0,3,206.38523014554872,Urban,0,Web,0,0,0.0
0,0,2,174.85595632690595,Urban,0,Phone,0,0,0.0
0,1,2,432.4091572146364,Urban,0,Web,1,0,0.0
0,1,1,1220.8660491228732,Suburban,0,Web,1,0,0.0
0,0,9,155.35351617518157,Suburban,0,Web,0,0,0.0
0,0,5,2198.124155486506,Rural,0,Web,1,0,0.0
0,0,12,19.160767784584877,Suburban,0,Phone,0,0,0.0
0,0,4,39.71602688111462,Suburban,1,Web,1,0,0.0
1,0,3,137.82412753538785,Suburban,0,Web,0,0,0.0
0,1,5,411.8194525706026,Suburban,0,Web,1,0,0.0
1,0,1,571.720384499618,Suburban,0,Web,0,0,0.0
1,0,11,14.681046685697263,Suburban,0,Multichannel,0,0,0.0
0,1,2,89.73322146764413,Suburban,0,Web,0,0,0.0
0,1,5,56.33929120863525,Rural,0,Multichannel,0,0,0.0
1,0,1,32.35741472978105,Rural,0,Web,0,0,0.0
0,1,9,438.01960603138116,Rural,0,Multichannel,0,0,0.0
1,0,8,18.51319218571625,Suburban,0,Web,0,0,0.0
0,1,5,97.46548854801661,Suburban,0,Multichannel,0,0,0.0
0,1,12,265.2145290171574,Urban,0,Multichannel,0,0,0.0
1,0,1,376.09424315015104,Suburban,1,Multichannel,0,0,0.0
0,0,9,811.957989554785,Rural,0,Multichannel,1,0,0.0
0,1,7,109.09146629490776,Suburban,0,Multichannel,0,0,0.0
0,1,6,115.36128951724983,Urban,1,Web,0,0,0.0
0,0,11,75.77891042912168,Urban,0,Phone,1,0,0.0
0,1,11,571.4819362850262,Urban,0,Multichannel,0,0,0.0
0,0,4,361.43457215999183,Suburban,0,Phone,0,0,0.0
0,0,7,105.14641159997005,Suburban,0,Web,0,0,0.0
0,1,5,42.71147143496456,Urban,0,Multichannel,1,0,0.0
0,1,1,10.0,Suburban,0,Phone,1,0,0.0
0,1,1,160.22286082938317,Rural,1,Phone,0,0,0.0
0,0,2,870.4484713206494,Rural,0,Web,0,0,0.0
0,1,1,439.68034259390544,Suburban,0,Multichannel,0,0,0.0
0,1,3,105.12550859209233,Suburban,0,Web,0,0,0.0
0,1,5,153.38969087629079,Urban,0,Multichannel,1,0,0.0
0,1,1,135.37939228349384,Suburban,0,Web,0,0,0.0
0,0,3,94.9030952764217,Rural,0,Multichannel,0,0,0.0
1,0,7,769.4503733603909,Rural,0,Web,0,0,0.0
0,0,4,181.99753892703075,Suburban,0,Web,0,0,0.0
0,0,1,2080.3445231605947,Urban,0,Multichannel,0,0,0.0
0,1,11,104.32359195184468,Rural,0,Multichannel,0,0,0.0
0,1,3,263.8045479363946,Suburban,0,Web,0,0,0.0
1,0,12,230.70356093109277,Suburban,0,Multichannel,0,0,0.0
0,0,2,101.95844623123804,Suburban,0,Web,0,0,0.0
0,0,7,33.9495644129232,Suburban,0,Multichannel,1,0,0.0
1,0,1,45.96654183312418,Suburban,0,Web,0,0,0.0
1,0,11,185.77131226410202,Rural,0,Web,0,0,0.0
0,0,7,64.3206303140224,Suburban,0,Phone,0,0,0.0
0,0,11,109.7659615883843,Suburban,0,Web,1,0,0.0
0,0,5,272.57003717571655,Urban,0,Multichannel,0,0,0.0
1,0,7,145.83156043041788,Suburban,0,Multichannel,0,0,0.0
1,0,9,339.11483380750116,Urban,0,Web,0,0,0.0
0,0,2,227.20266184919896,Suburban,0,Phone,0,0,0.0
0,1,8,113.43426545192713,Rural,0,Multichannel,0,0,0.0
0,1,1,138.34596899675626,Urban,0,Multichannel,0,0,0.0
0,1,1,166.15884476106413,Urban,1,Phone,0,0,0.0
1,0,3,259.9427858096827,Suburban,0,Multichannel,1,0,0.0
1,0,12,320.91835606739437,Suburban,0,Web,0,0,0.0
1,0,4,43.4165777030937,Urban,0,Phone,1,0,0.0
1,0,10,297.49752938081633,Suburban,0,Multichannel,0,0,0.0
0,1,12,338.34601355747094,Suburban,0,Web,0,0,0.0
0,1,11,44.1096756452451,Suburban,0,Web,0,0,0.0
0,0,2,2228.148761405143,Rural,1,Web,0,0,0.0
0,1,3,53.103151429246815,Rural,1,Phone,0,0,0.0
0,0,12,1832.7453922871705,Suburban,0,Web,0,0,0.0
0,0,1,185.95756250462472,Rural,0,Multichannel,0,0,0.0
1,0,11,189.86568984695,Rural,0,Multichannel,0,0,0.0
0,1,2,269.08752933452524,Suburban,0,Web,0,0,0.0
1,0,12,160.45707660385645,Suburban,1,Web,0,0,0.0
0,0,8,409.6268211440483,Suburban,0,Web,0,0,0.0
0,1,3,153.02756851577405,Suburban,0,Web,0,0,0.0
0,0,1,383.30557783088665,Urban,0,Multichannel,0,0,0.0
0,0,1,1050.2631806517181,Suburban,0,Phone,0,0,0.0
0,1,4,127.34265738410123,Suburban,1,Web,0,0,0.0
0,1,2,212.4191019206892,Suburban,0,Web,0,0,0.0
1,0,4,29.649543246537398,Suburban,0,Web,0,0,0.0
1,0,2,54.378417281855334,Urban,0,Multichannel,0,0,0.0
0,1,6,126.63443000329865,Suburban,0,Web,0,0,0.0
1,0,1,605.2943416660094,Urban,0,Web,1,1,39.86192730953056
0,0,11,349.60895390345246,Suburban,0,Web,0,0,0.0
1,0,1,210.408116115766,Urban,0,Web,0,0,0.0
1,0,4,75.30734432288196,Suburban,0,Phone,1,0,0.0
1,0,7,147.20290076546428,Suburban,0,Web,0,0,0.0
0,0,5,103.9672884904494,Suburban,1,Phone,0,0,0.0
0,0,1,117.18857326269097,Urban,0,Phone,0,0,0.0
0,0,7,509.1326135904297,Urban,0,Web,0,0,0.0
0,0,5,90.85545040160217,Urban,0,Web,1,0,0.0
0,1,1,31.58996339742641,Urban,0,Web,0,0,0.0
1,0,3,112.19089770588442,Rural,1,Phone,0,0,0.0
1,0,4,683.2455394879398,Urban,1,Web,0,0,0.0
0,0,8,938.9393769286055,Urban,0,Multichannel,1,0,0.0
0,1,2,20.918738262936337,Rural,0,Multichannel,0,0,0.0
0,0,12,25.671481057884346,Rural,0,Web,0,0,0.0
0,0,1,83.63940324533647,Suburban,0,Phone,0,0,0.0
0,0,10,633.3307775151854,Suburban,1,Web,0,0,0.0
1,0,12,197.8807464468089,Urban,0,Web,0,0,0.0
1,0,11,13.993191508122562,Suburban,0,Multichannel,1,0,0.0
1,0,1,61.39195325828048,Urban,0,Web,0,0,0.0
0,0,3,392.0332909121462,Urban,0,Web,0,0,0.0
0,0,1,152.69174105448963,Suburban,0,Web,0,0,0.0
1,0,12,68.4828579243733,Urban,1,Web,0,0,0.0
1,0,2,147.84074500115594,Rural,0,Multichannel,1,0,0.0
1,0,4,492.7743918632336,Suburban,0,Multichannel,1,0,0.0
0,0,12,1306.6118360810367,Suburban,0,Web,1,0,0.0
0,0,8,105.84340020936754,Urban,0,Multichannel,0,0,0.0
1,0,11,1687.5231797246377,Urban,1,Multichannel,0,0,0.0
0,1,7,287.14403941956704,Urban,0,Phone,0,0,0.0
1,0,4,79.08484055036243,Suburban,1,Web,0,0,0.0
0,1,1,250.96204101072843,Suburban,0,Multichannel,0,0,0.0
0,1,3,83.0984523850734,Rural,0,Web,0,0,0.0
0,0,3,50.095385045407305,Suburban,0,Web,0,0,0.0
1,0,10,85.690579350768,Suburban,0,Multichannel,1,0,0.0
0,0,11,21.88425483343702,Urban,0,Web,0,0,0.0
1,0,9,161.9174430818928,Suburban,0,Web,0,0,0.0
0,0,3,585.138875460808,Urban,0,Web,0,0,0.0
1,0,11,53.660645410922385,Suburban,0,Web,0,0,0.0
0,1,5,210.81086097053955,Suburban,0,Web,0,0,0.0
1,0,1,209.96730785115494,Urban,0,Multichannel,1,0,0.0
0,0,3,284.45111883898346,Suburban,0,Phone,0,0,0.0
1,0,2,641.7398984644002,Suburban,0,Web,0,0,0.0
0,1,4,486.4860817279501,Rural,1,Phone,1,0,0.0
1,0,1,670.1503643137073,Suburban,1,Multichannel,0,0,0.0
1,0,5,118.46899750111194,Suburban,0,Web,1,0,0.0
0,0,5,67.68752172814503,Urban,0,Web,0,0,0.0
1,0,3,309.852245279778,Rural,1,Web,0,0,0.0
0,1,4,11.01367379909599,Suburban,0,Phone,0,0,0.0
0,0,7,783.769899630956,Suburban,0,Multichannel,0,0,0.0
0,0,6,79.501959956506,Suburban,1,Multichannel,0,0,0.0
1,0,1,242.68762399409883,Rural,0,Web,0,0,0.0
0,1,1,67.64412578040007,Suburban,0,Web,1,1,19.70317926576651
0,1,6,197.56610041963154,Urban,0,Web,0,0,0.0
1,0,8,11.866178018962863,Suburban,1,Multichannel,1,0,0.0
1,0,6,27.24623272261876,Suburban,1,Web,0,0,0.0
0,1,12,147.2407058024414,Rural,0,Web,0,0,0.0
1,0,6,280.61105450193287,Rural,0,Multichannel,0,0,0.0
0,1,5,113.47407062122673,Urban,0,Multichannel,0,0,0.0
0,1,11,16.42375784670227,Rural,0,Multichannel,0,0,0.0
0,1,6,268.81508272021995,Suburban,1,Multichannel,0,0,0.0
0,0,8,425.4799331505082,Suburban,0,Web,1,0,0.0
1,0,5,66.58795669330836,Suburban,0,Web,0,0,0.0
0,0,1,123.72246991231232,Rural,0,Web,0,0,0.0
1,0,2,48.24242682185237,Suburban,0,Web,0,0,0.0
1,0,1,274.6379114217086,Urban,0,Web,0,0,0.0
1,0,1,41.776542759954296,Urban,0,Multichannel,0,0,0.0
0,1,1,14.528489497104863,Urban,1,Web,0,0,0.0
0,0,5,259.6882510247849,Suburban,0,Multichannel,0,0,0.0
0,1,11,258.57070614470575,Urban,0,Multichannel,1,0,0.0
0,1,4,326.53143781778306,Suburban,1,Phone,0,0,0.0
0,0,12,2708.876923168095,Suburban,0,Phone,0,0,0.0
0,1,11,208.3849877602982,Rural,0,Web,0,0,0.0
0,0,12,151.37297605403418,Urban,1,Multichannel,1,0,0.0
1,0,11,84.2097359118879,Suburban,1,Web,1,0,0.0
1,0,1,74.39815189476725,Urban,1,Multichannel,1,0,0.0
0,0,6,24.446611218033564,Urban,0,Multichannel,0,0,0.0
0,0,7,648.399791855715,Suburban,0,Multichannel,1,0,0.0
0,0,4,57.0707693615704,Suburban,0,Web,0,0,0.0
1,0,7,121.22532757568362,Urban,0,Web,0,0,0.0
1,0,12,42.112607781932084,Suburban,0,Phone,1,0,0.0
0,0,12,110.60471160198416,Suburban,0,Multichannel,0,0,0.0
1,0,5,322.3901800975741,Suburban,0,Web,1,1,25.492972197177988
0,1,5,58.935862198312414,Urban,1,Phone,0,0,0.0
1,0,11,239.55786759972636,Suburban,0,Phone,0,0,0.0
0,1,2,323.3060547197521,Urban,1,Web,1,0,0.0
0,1,12,397.4759225276351,Suburban,0,Multichannel,0,0,0.0
1,0,11,48.208857692831735,Suburban,0,Web,0,0,0.0
0,0,3,121.46772818761161,Urban,0,Multichannel,0,0,0.0
1,0,5,57.86646754169225,Rural,0,Web,0,0,0.0
1,0,11,529.4944647411123,Suburban,0,Web,0,0,0.0
0,0,8,286.50996455958636,Suburban,0,Phone,0,0,0.0
1,0,5,211.00466111698054,Suburban,0,Phone,0,0,0.0
1,0,2,29.80616316246621,Suburban,0,Multichannel,1,1,20.935800675197203
1,0,2,136.38983535299184,Urban,0,Web,0,0,0.0
0,0,1,45.03419473072251,Urban,0,Multichannel,0,0,0.0
0,0,12,398.2782210772072,Rural,0,Phone,0,0,0.0
0,1,1,289.0610679792369,Urban,0,Web,0,0,0.0
0,0,11,273.5637559181674,Rural,1,Web,1,0,0.0
0,0,6,101.86152620040998,Rural,0,Web,0,0,0.0
0,1,6,168.7861721893085,Rural,0,Phone,0,0,0.0
0,1,12,69.26904424767606,Suburban,0,Web,0,0,0.0
1,0,6,300.6029261929611,Urban,0,Phone,0,0,0.0
1,0,8,84.65014070490544,Suburban,0,Web,0,0,0.0
1,0,12,1519.0909165329342,Suburban,0,Web,0,0,0.0
0,0,1,2829.812340207431,Suburban,1,Multichannel,1,0,0.0
0,0,11,200.63438310525655,Urban,0,Multichannel,1,0,0.0
0,1,2,10.0,Urban,0,Multichannel,1,1,34.54503849434426
0,0,12,19.64852240238766,Urban,1,Multichannel,0,0,0.0
0,1,6,312.3181193398642,Suburban,0,Web,0,0,0.0
0,1,3,86.02647348406025,Urban,1,Multichannel,0,0,0.0
0,0,2,221.89990282747354,Suburban,1,Web,1,1,21.351365475027
0,1,3,80.26711105277296,Suburban,0,Web,0,0,0.0
1,0,11,150.64235801821664,Rural,0,Web,0,0,0.0
0,1,7,109.07232860391598,Suburban,0,Web,0,0,0.0
1,0,2,133.93714450592546,Suburban,0,Phone,1,0,0.0
0,1,4,106.86881452864421,Suburban,0,Phone,1,0,0.0
0,0,5,840.8284322781917,Urban,0,Web,1,0,0.0
0,0,6,325.7353584964232,Suburban,0,Multichannel,0,0,0.0
0,0,7,67.25566722996474,Urban,0,Multichannel,0,0,0.0
1,0,5,157.29250470317277,Rural,0,Phone,0,0,0.0
0,0,12,216.60953790635494,Urban,1,Phone,0,0,0.0
1,0,10,39.626911166712894,Suburban,1,Web,0,0,0.0
0,0,12,167.90965179271862,Suburban,0,Multichannel,0,0,0.0
0,0,1,18.31860648436905,Suburban,0,Web,0,0,0.0
0,1,1,436.54569231127147,Urban,1,Web,0,0,0.0
1,0,8,973.0036399974808,Urban,0,Multichannel,0,0,0.0
1,0,5,38.05633157232001,Suburban,0,Web,0,0,0.0
0,1,2,61.80941240124423,Rural,0,Web,0,0,0.0
1,0,10,57.76683148990093,Suburban,0,Phone,0,0,0.0
1,0,12,413.54886269404017,Urban,1,Web,0,0,0.0
1,0,5,376.10317441015115,Rural,0,Web,0,0,0.0
1,0,1,64.49090091356953,Urban,0,Phone,0,0,0.0
0,0,11,110.56824509111311,Urban,0,Web,1,0,0.0
0,1,2,42.85964798836402,Suburban,0,Phone,0,0,0.0
1,0,4,145.5011636667408,Urban,0,Web,0,0,0.0
0,1,12,129.1826951808244,Suburban,0,Web,0,0,0.0
0,1,4,186.382651307626,Suburban,0,Web,0,0,0.0
1,0,5,214.04243114099248,Rural,0,Multichannel,0,0,0.0
1,0,12,70.39350516225294,Rural,0,Phone,0,0,0.0
0,0,1,54.673963498422914,Suburban,0,Web,0,0,0.0
0,1,6,378.84279745828036,Suburban,0,Phone,0,0,0.0
1,0,2,366.36626419456564,Urban,1,Web,0,0,0.0
1,0,8,156.94781218673504,Suburban,0,Phone,0,0,0.0
0,1,7,988.2942623363591,Urban,0,Web,0,0,0.0
0,1,1,98.90411249968778,Suburban,0,Web,1,0,0.0
0,0,6,127.10426871780705,Rural,0,Web,0,0,0.0
0,0,3,141.54796029991613,Urban,0,Multichannel,0,0,0.0
0,1,2,87.73547013559194,Urban,0,Web,0,0,0.0
0,0,3,395.5541743357325,Suburban,0,Web,1,0,0.0
1,0,4,98.9372442597439,Rural,0,Multichannel,1,0,0.0
0,0,4,71.75966474069757,Suburban,0,Multichannel,0,0,0.0
1,0,3,47.59737316520299,Rural,0,Web,0,0,0.0
0,1,12,117.0226805120403,Suburban,0,Web,0,0,0.0
0,1,2,287.5640331607279,Rural,1,Web,1,1,77.3879908607637
0,1,6,27.247556517470127,Suburban,1,Web,0,0,0.0
1,0,5,41.80713835625971,Suburban,1,Web,0,0,0.0
1,0,5,218.03861279933193,Suburban,0,Phone,0,0,0.0
0,1,2,41.43699336511203,Suburban,0,Multichannel,0,0,0.0
1,0,5,50.57539740046302,Urban,0,Multichannel,0,0,0.0
1,0,5,268.82683803916166,Urban,0,Web,0,0,0.0
0,1,1,37.71531757111815,Urban,1,Phone,1,1,45.629152574241274
1,0,4,1075.8995724184433,Urban,0,Phone,0,0,0.0
0,0,2,55.334289644948214,Urban,1,Web,0,0,0.0
0,0,4,238.68417586889572,Urban,0,Web,0,0,0.0
0,1,12,11.245000195001849,Rural,0,Multichannel,0,0,0.0
0,0,5,38.519728367580825,Suburban,0,Multichannel,0,0,0.0
0,1,2,26.87024435222766,Suburban,0,Web,0,0,0.0
1,0,8,321.7862236590003,Suburban,0,Web,0,0,0.0
1,0,4,345.27464708020966,Suburban,0,Phone,0,0,0.0
0,0,2,30.896621511610498,Urban,0,Web,0,0,0.0
0,1,3,105.68681873977899,Suburban,0,Multichannel,0,0,0.0
0,1,5,255.26891467390433,Rural,0,Web,0,0,0.0
0,1,1,168.97859745724662,Suburban,0,Web,0,0,0.0
0,0,3,102.06281995970653,Urban,0,Web,1,0,0.0
0,0,1,228.8143488411867,Suburban,0,Multichannel,0,0,0.0
0,0,1,79.2598906825211,Suburban,1,Phone,0,0,0.0
1,0,2,671.5292749677457,Suburban,0,Multichannel,0,0,0.0
1,0,6,32.06948899125938,Urban,0,Web,0,0,0.0
0,1,5,17.982585409007022,Urban,0,Web,0,0,0.0
0,1,11,550.6221444033026,Urban,0,Phone,0,0,0.0
0,1,1,126.48210020236114,Suburban,0,Web,0,0,0.0
0,0,12,1356.9253169205272,Suburban,0,Phone,0,0,0.0
1,0,3,77.55750898638175,Urban,1,Multichannel,1,0,0.0
0,0,2,10.0,Suburban,0,Web,0,0,0.0
1,0,9,195.82567951011728,Suburban,0,Multichannel,0,0,0.0
1,0,4,108.74428340381154,Urban,0,Web,0,0,0.0
1,0,1,2574.0376605482857,Suburban,0,Web,1,1,20.104766377016897
0,0,1,2056.9213653628076,Suburban,1,Web,0,0,0.0
1,0,2,632.7309164032669,Rural,0,Web,1,0,0.0
1,0,2,32.95217840487343,Urban,0,Multichannel,1,1,21.27445957168241
1,0,2,129.90346519452632,Urban,0,Web,0,0,0.0
0,1,8,544.0520657868492,Suburban,0,Multichannel,0,0,0.0
1,0,10,65.00356420437564,Suburban,0,Multichannel,0,0,0.0
0,0,3,46.16988403420588,Urban,0,Multichannel,0,0,0.0
1,0,6,411.1057448586246,Rural,0,Web,0,0,0.0
0,1,12,98.06850322141763,Suburban,0,Web,1,0,0.0
0,1,12,78.38811244622892,Suburban,0,Phone,0,0,0.0
1,0,5,1405.0269143303742,Suburban,0,Web,0,0,0.0
1,0,11,494.2407212907446,Suburban,0,Multichannel,0,0,0.0
1,0,3,194.25447172465266,Suburban,0,Phone,0,0,0.0
0,1,5,242.32316142235896,Urban,0,Multichannel,0,0,0.0
0,0,1,230.86218695173753,Suburban,0,Web,0,0,0.0
0,0,12,350.0105539038502,Suburban,0,Web,0,0,0.0
0,0,3,612.7255611072379,Urban,0,Multichannel,1,0,0.0
0,0,1,358.74364720698645,Urban,0,Multichannel,0,0,0.0
1,0,6,228.61544214503814,Urban,0,Multichannel,0,0,0.0
0,1,4,482.8875136086781,Rural,0,Multichannel,0,0,0.0
0,0,7,453.8459410232088,Urban,0,Phone,1,0,0.0
0,1,3,342.4063431203425,Rural,0,Phone,0,0,0.0
0,0,5,425.2027245273803,Suburban,0,Multichannel,0,0,0.0
1,0,11,198.29451554515134,Urban,0,Web,1,0,0.0
1,0,1,53.49789680435126,Urban,0,Multichannel,0,0,0.0
0,0,2,155.78438079487046,Urban,1,Multichannel,0,0,0.0
0,0,2,761.2081904011583,Suburban,0,Multichannel,0,0,0.0
1,0,6,273.91430866076035,Rural,0,Web,1,0,0.0
1,0,2,68.80087386562595,Urban,0,Web,1,0,0.0
0,0,11,130.66764171133102,Suburban,0,Multichannel,0,0,0.0
1,0,2,442.92097488392915,Suburban,0,Web,1,0,0.0
1,0,3,216.1663766962612,Rural,0,Web,0,0,0.0
1,0,3,479.931335336435,Suburban,0,Multichannel,1,1,21.64581600633585
0,0,1,284.01600490897727,Urban,0,Web,0,0,0.0
1,0,11,318.39976052431734,Suburban,0,Web,1,1,34.33746511215096
0,1,2,41.21188506851535,Suburban,0,Phone,0,0,0.0
1,0,7,118.25525859567419,Suburban,1,Multichannel,0,0,0.0
1,0,1,44.9403884224708,Suburban,0,Web,0,0,0.0
1,0,4,172.51610365989708,Suburban,0,Multichannel,0,0,0.0
0,1,3,177.02690352883866,Urban,0,Phone,0,0,0.0
1,0,2,29.617660459224524,Suburban,0,Web,0,0,0.0
0,1,12,96.29139147987038,Urban,0,Web,0,0,0.0
0,0,5,413.62886185916705,Suburban,0,Multichannel,0,0,0.0
0,1,4,188.82722909487038,Rural,0,Web,0,0,0.0
0,0,5,421.10970104891703,Urban,0,Web,0,0,0.0
1,0,2,624.6821009705391,Urban,0,Web,0,0,0.0
0,1,11,181.30338869552435,Suburban,1,Phone,0,0,0.0
0,1,2,1149.7529759011763,Urban,1,Web,0,0,0.0
0,0,12,398.02462076128415,Urban,0,Web,0,0,0.0
1,0,2,95.62915921353513,Urban,0,Web,0,0,0.0
1,0,3,2030.80152448408,Rural,0,Web,0,0,0.0
0,0,1,108.88637390376147,Suburban,0,Web,0,0,0.0
0,0,1,395.13674797213696,Suburban,0,Web,0,0,0.0
0,1,8,362.044210458361,Urban,1,Web,0,0,0.0
1,0,2,62.48148736254638,Urban,0,Phone,0,0,0.0
1,0,9,108.39635685648564,Rural,1,Web,1,0,0.0
0,0,3,27.089303189296565,Suburban,0,Web,0,0,0.0
0,0,2,28.36022036847873,Rural,0,Multichannel,0,0,0.0
0,1,2,147.54164811795383,Urban,0,Phone,1,0,0.0
0,0,6,378.2951018577757,Suburban,0,Web,1,0,0.0
0,1,2,115.53290931348806,Suburban,0,Multichannel,0,0,0.0
1,0,11,94.84202424341251,Suburban,1,Phone,1,0,0.0
0,0,3,246.24736756493033,Suburban,0,Multichannel,0,0,0.0
0,0,4,181.79488618848023,Urban,0,Multichannel,0,0,0.0
0,0,4,142.32775575883187,Rural,0,Web,0,0,0.0
1,0,12,46.72785449204554,Rural,0,Phone,0,0,0.0
0,1,3,101.64460441246938,Suburban,0,Web,1,0,0.0
1,0,5,82.299746883039,Urban,1,Phone,0,0,0.0
0,0,9,213.44384469477382,Suburban,1,Web,0,0,0.0
1,0,8,11.8096601758999,Urban,0,Phone,0,0,0.0
1,0,9,29.570951480113646,Rural,0,Phone,0,0,0.0
1,0,2,169.20358925478635,Urban,0,Web,0,0,0.0
0,1,4,54.3902401713317,Suburban,0,Multichannel,0,0,0.0
0,1,12,144.31092105280626,Suburban,0,Multichannel,0,0,0.0
1,0,5,119.31649898085533,Suburban,0,Phone,0,0,0.0
0,1,4,1116.044618324093,Urban,0,Web,0,0,0.0
1,0,3,99.26461395061767,Suburban,1,Multichannel,0,0,0.0
0,1,7,890.7933563253532,Rural,0,Web,0,0,0.0
1,0,2,95.13472577230837,Suburban,0,Web,0,0,0.0
0,0,2,238.42464040913816,Suburban,1,Multichannel,0,0,0.0
0,0,4,52.727740938333135,Suburban,0,Web,0,0,0.0
1,0,10,47.68213148963772,Suburban,1,Phone,0,0,0.0
1,0,9,59.34975509488777,Suburban,1,Multichannel,0,0,0.0
1,0,7,224.35590507756044,Suburban,1,Phone,1,0,0.0
0,1,4,260.6212007880645,Urban,1,Web,0,0,0.0
1,0,9,95.24351120582232,Urban,1,Web,0,0,0.0
0,1,4,187.5522533168899,Rural,0,Web,0,0,0.0
0,0,5,62.62739371512702,Rural,0,Multichannel,0,0,0.0
0,1,2,32.07090608876231,Rural,0,Phone,1,1,57.01598757754949
0,0,1,104.93063443283894,Suburban,1,Phone,0,0,0.0
0,0,8,26.08843671156126,Suburban,0,Web,0,0,0.0
0,1,7,727.8324151121443,Suburban,1,Phone,1,0,0.0
0,1,11,67.64297185884483,Suburban,0,Web,0,0,0.0
1,0,3,289.2510154394454,Suburban,0,Web,1,0,0.0
1,0,1,202.79110679929386,Rural,0,Web,0,0,0.0
1,0,10,580.7405725588836,Suburban,0,Multichannel,0,0,0.0
0,0,5,42.48974396304393,Urban,1,Web,0,0,0.0
1,0,2,1682.9525051756243,Rural,0,Multichannel,0,0,0.0
0,0,6,10.0,Suburban,0,Web,1,0,0.0
0,1,12,49.61510010614934,Suburban,0,Multichannel,0,0,0.0
1,0,12,43.080138243645955,Suburban,0,Web,0,0,0.0
0,0,11,148.29687653733248,Rural,0,Web,0,0,0.0
0,1,10,156.4646764761539,Suburban,0,Web,0,0,0.0
1,0,4,51.53985481714612,Suburban,1,Web,0,0,0.0
0,0,5,76.41029966613763,Suburban,0,Multichannel,0,0,0.0
1,0,4,434.20849634650267,Suburban,0,Multichannel,1,1,25.792740966968328
